3106_SON_OF_GOD_00.24.57.337-00.25.02.138	00.24.57.337	00.25.02.138	00.24.57.337	00.25.02.138
3106_SON_OF_GOD_00.25.02.238-00.25.11.871	00.25.02.238	00.25.11.871	00.25.02.238	00.25.11.871
3106_SON_OF_GOD_00.25.11.971-00.25.15.630	00.25.11.971	00.25.15.630	00.25.11.971	00.25.15.630
3106_SON_OF_GOD_00.25.17.329-00.25.19.289	00.25.17.329	00.25.19.289	00.25.17.309	00.25.19.309
3106_SON_OF_GOD_00.25.20.605-00.25.23.176	00.25.20.605	00.25.23.176	00.25.20.605	00.25.23.176
3106_SON_OF_GOD_00.25.23.276-00.25.24.615	00.25.23.276	00.25.24.615	00.25.22.946	00.25.24.946
3106_SON_OF_GOD_00.25.31.661-00.25.54.568	00.25.31.661	00.25.54.568	00.25.31.661	00.25.54.568
3106_SON_OF_GOD_00.25.54.668-00.25.58.104	00.25.54.668	00.25.58.104	00.25.54.668	00.25.58.104
3106_SON_OF_GOD_00.25.58.204-00.26.00.605	00.25.58.204	00.26.00.605	00.25.58.204	00.26.00.605
3106_SON_OF_GOD_00.26.02.341-00.26.06.829	00.26.02.341	00.26.06.829	00.26.02.341	00.26.06.829
3106_SON_OF_GOD_00.26.20.058-00.26.24.769	00.26.20.058	00.26.24.769	00.26.20.058	00.26.24.769
3106_SON_OF_GOD_00.26.25.750-00.26.31.259	00.26.25.750	00.26.31.259	00.26.25.750	00.26.31.259
3106_SON_OF_GOD_00.26.31.494-00.26.35.413	00.26.31.494	00.26.35.413	00.26.31.494	00.26.35.413
3106_SON_OF_GOD_00.26.39.084-00.26.41.362	00.26.39.084	00.26.41.362	00.26.39.084	00.26.41.362
3106_SON_OF_GOD_00.26.41.462-00.26.44.481	00.26.41.462	00.26.44.481	00.26.41.462	00.26.44.481
3106_SON_OF_GOD_00.26.45.488-00.26.47.342	00.26.45.488	00.26.47.342	00.26.45.415	00.26.47.415
3106_SON_OF_GOD_00.27.11.404-00.27.16.010	00.27.11.404	00.27.16.010	00.27.11.404	00.27.16.010
3106_SON_OF_GOD_00.27.16.110-00.27.20.341	00.27.16.110	00.27.20.341	00.27.16.110	00.27.20.341
3106_SON_OF_GOD_00.27.20.441-00.27.23.090	00.27.20.441	00.27.23.090	00.27.20.441	00.27.23.090
3106_SON_OF_GOD_00.27.23.190-00.27.24.957	00.27.23.190	00.27.24.957	00.27.23.074	00.27.25.074
3106_SON_OF_GOD_00.27.25.057-00.27.30.472	00.27.25.057	00.27.30.472	00.27.25.057	00.27.30.472
3106_SON_OF_GOD_00.27.42.163-00.27.50.362	00.27.42.163	00.27.50.362	00.27.42.163	00.27.50.362
3106_SON_OF_GOD_00.27.56.698-00.28.03.675	00.27.56.698	00.28.03.675	00.27.56.698	00.28.03.675
3106_SON_OF_GOD_00.28.03.775-00.28.08.605	00.28.03.775	00.28.08.605	00.28.03.775	00.28.08.605
3106_SON_OF_GOD_00.28.08.705-00.28.10.103	00.28.08.705	00.28.10.103	00.28.08.404	00.28.10.404
3106_SON_OF_GOD_00.28.10.203-00.28.16.080	00.28.10.203	00.28.16.080	00.28.10.203	00.28.16.080
3106_SON_OF_GOD_00.28.16.180-00.28.27.601	00.28.16.180	00.28.27.601	00.28.16.180	00.28.27.601
3106_SON_OF_GOD_00.28.58.897-00.29.05.257	00.28.58.897	00.29.05.257	00.28.58.897	00.29.05.257
3106_SON_OF_GOD_00.29.05.357-00.29.08.000	00.29.05.357	00.29.08.000	00.29.05.357	00.29.08.000
3106_SON_OF_GOD_00.29.08.100-00.29.13.284	00.29.08.100	00.29.13.284	00.29.08.100	00.29.13.284
3106_SON_OF_GOD_00.29.13.384-00.29.16.736	00.29.13.384	00.29.16.736	00.29.13.384	00.29.16.736
3106_SON_OF_GOD_00.29.16.830-00.29.21.675	00.29.16.830	00.29.21.675	00.29.16.830	00.29.21.675
3106_SON_OF_GOD_00.29.23.115-00.29.26.054	00.29.23.115	00.29.26.054	00.29.23.115	00.29.26.054
3106_SON_OF_GOD_00.29.32.878-00.29.46.261	00.29.32.878	00.29.46.261	00.29.32.878	00.29.46.261
3106_SON_OF_GOD_00.30.23.089-00.30.25.860	00.30.23.089	00.30.25.860	00.30.23.089	00.30.25.860
3106_SON_OF_GOD_00.30.31.670-00.30.33.665	00.30.31.670	00.30.33.665	00.30.31.668	00.30.33.668
3106_SON_OF_GOD_00.30.33.765-00.30.38.312	00.30.33.765	00.30.38.312	00.30.33.765	00.30.38.312
3106_SON_OF_GOD_00.31.21.846-00.31.23.621	00.31.21.846	00.31.23.621	00.31.21.734	00.31.23.734
3106_SON_OF_GOD_00.31.23.721-00.31.29.657	00.31.23.721	00.31.29.657	00.31.23.721	00.31.29.657
3106_SON_OF_GOD_00.31.29.757-00.31.41.947	00.31.29.757	00.31.41.947	00.31.29.757	00.31.41.947
3106_SON_OF_GOD_00.31.43.161-00.31.46.275	00.31.43.161	00.31.46.275	00.31.43.161	00.31.46.275
3106_SON_OF_GOD_00.31.46.375-00.31.47.699	00.31.46.375	00.31.47.699	00.31.46.037	00.31.48.037
3106_SON_OF_GOD_00.31.47.799-00.31.51.291	00.31.47.799	00.31.51.291	00.31.47.799	00.31.51.291
3106_SON_OF_GOD_00.32.02.231-00.32.11.095	00.32.02.231	00.32.11.095	00.32.02.231	00.32.11.095
3106_SON_OF_GOD_00.32.16.605-00.32.20.620	00.32.16.605	00.32.20.620	00.32.16.605	00.32.20.620
3106_SON_OF_GOD_00.32.20.720-00.32.23.221	00.32.20.720	00.32.23.221	00.32.20.720	00.32.23.221
3106_SON_OF_GOD_00.32.23.321-00.32.29.575	00.32.23.321	00.32.29.575	00.32.23.321	00.32.29.575
3106_SON_OF_GOD_00.32.47.745-00.32.51.012	00.32.47.745	00.32.51.012	00.32.47.745	00.32.51.012
3106_SON_OF_GOD_00.32.51.112-00.32.53.641	00.32.51.112	00.32.53.641	00.32.51.112	00.32.53.641
3106_SON_OF_GOD_00.32.54.097-00.33.00.233	00.32.54.097	00.33.00.233	00.32.54.097	00.33.00.233
3106_SON_OF_GOD_00.33.00.333-00.33.07.583	00.33.00.333	00.33.07.583	00.33.00.333	00.33.07.583
3106_SON_OF_GOD_00.33.07.683-00.33.11.377	00.33.07.683	00.33.11.377	00.33.07.683	00.33.11.377
3106_SON_OF_GOD_00.33.42.533-00.33.50.940	00.33.42.533	00.33.50.940	00.33.42.533	00.33.50.940
3106_SON_OF_GOD_00.36.17.502-00.36.24.111	00.36.17.502	00.36.24.111	00.36.17.502	00.36.24.111
3106_SON_OF_GOD_00.36.24.211-00.36.25.876	00.36.24.211	00.36.25.876	00.36.24.044	00.36.26.044
3106_SON_OF_GOD_00.36.25.876-00.36.28.611	00.36.25.876	00.36.28.611	00.36.25.876	00.36.28.611
3106_SON_OF_GOD_00.36.28.987-00.36.32.563	00.36.28.987	00.36.32.563	00.36.28.987	00.36.32.563
3106_SON_OF_GOD_00.36.32.663-00.36.37.517	00.36.32.663	00.36.37.517	00.36.32.663	00.36.37.517
3106_SON_OF_GOD_00.37.47.985-00.37.51.323	00.37.47.985	00.37.51.323	00.37.47.985	00.37.51.323
3106_SON_OF_GOD_00.37.51.393-00.37.52.983	00.37.51.393	00.37.52.983	00.37.51.188	00.37.53.188
3106_SON_OF_GOD_00.38.21.655-00.38.26.239	00.38.21.655	00.38.26.239	00.38.21.655	00.38.26.239
3106_SON_OF_GOD_00.38.32.961-00.38.38.487	00.38.32.961	00.38.38.487	00.38.32.961	00.38.38.487
3106_SON_OF_GOD_00.38.38.587-00.38.50.210	00.38.38.587	00.38.50.210	00.38.38.587	00.38.50.210
3106_SON_OF_GOD_00.38.50.298-00.38.52.722	00.38.50.298	00.38.52.722	00.38.50.298	00.38.52.722
3106_SON_OF_GOD_00.38.52.822-00.38.59.185	00.38.52.822	00.38.59.185	00.38.52.822	00.38.59.185
3106_SON_OF_GOD_00.38.59.285-00.39.02.390	00.38.59.285	00.39.02.390	00.38.59.285	00.39.02.390
3106_SON_OF_GOD_00.39.04.892-00.39.07.049	00.39.04.892	00.39.07.049	00.39.04.892	00.39.07.049
3106_SON_OF_GOD_00.39.07.149-00.39.16.615	00.39.07.149	00.39.16.615	00.39.07.149	00.39.16.615
3106_SON_OF_GOD_00.39.16.715-00.39.18.823	00.39.16.715	00.39.18.823	00.39.16.715	00.39.18.823
3106_SON_OF_GOD_00.39.18.923-00.39.22.797	00.39.18.923	00.39.22.797	00.39.18.923	00.39.22.797
3106_SON_OF_GOD_00.39.38.974-00.39.41.594	00.39.38.974	00.39.41.594	00.39.38.974	00.39.41.594
3106_SON_OF_GOD_00.39.41.694-00.39.46.718	00.39.41.694	00.39.46.718	00.39.41.694	00.39.46.718
3106_SON_OF_GOD_00.39.46.818-00.39.51.652	00.39.46.818	00.39.51.652	00.39.46.818	00.39.51.652
3106_SON_OF_GOD_00.39.51.752-00.39.57.459	00.39.51.752	00.39.57.459	00.39.51.752	00.39.57.459
3106_SON_OF_GOD_00.39.57.559-00.40.01.455	00.39.57.559	00.40.01.455	00.39.57.559	00.40.01.455
3106_SON_OF_GOD_00.40.02.699-00.40.12.501	00.40.02.699	00.40.12.501	00.40.02.699	00.40.12.501
3106_SON_OF_GOD_00.40.12.601-00.40.18.979	00.40.12.601	00.40.18.979	00.40.12.601	00.40.18.979
3106_SON_OF_GOD_00.40.31.135-00.40.49.174	00.40.31.135	00.40.49.174	00.40.31.135	00.40.49.174
3106_SON_OF_GOD_00.40.49.274-00.40.51.105	00.40.49.274	00.40.51.105	00.40.49.190	00.40.51.190
3106_SON_OF_GOD_00.40.51.205-00.40.56.993	00.40.51.205	00.40.56.993	00.40.51.205	00.40.56.993
3106_SON_OF_GOD_00.40.57.093-00.41.05.301	00.40.57.093	00.41.05.301	00.40.57.093	00.41.05.301
3106_SON_OF_GOD_00.41.05.501-00.41.09.375	00.41.05.501	00.41.09.375	00.41.05.501	00.41.09.375
3106_SON_OF_GOD_00.41.13.480-00.41.17.314	00.41.13.480	00.41.17.314	00.41.13.480	00.41.17.314
3106_SON_OF_GOD_00.42.03.362-00.42.05.568	00.42.03.362	00.42.05.568	00.42.03.362	00.42.05.568
3106_SON_OF_GOD_00.42.05.668-00.42.12.824	00.42.05.668	00.42.12.824	00.42.05.668	00.42.12.824
3106_SON_OF_GOD_00.42.44.857-00.42.49.700	00.42.44.857	00.42.49.700	00.42.44.857	00.42.49.700
3106_SON_OF_GOD_00.42.49.800-00.42.51.269	00.42.49.800	00.42.51.269	00.42.49.535	00.42.51.535
3106_SON_OF_GOD_00.42.51.721-00.42.56.642	00.42.51.721	00.42.56.642	00.42.51.721	00.42.56.642
3106_SON_OF_GOD_00.43.01.092-00.43.04.767	00.43.01.092	00.43.04.767	00.43.01.092	00.43.04.767
3106_SON_OF_GOD_00.43.24.163-00.43.26.046	00.43.24.163	00.43.26.046	00.43.24.105	00.43.26.105
3106_SON_OF_GOD_00.43.34.757-00.43.43.919	00.43.34.757	00.43.43.919	00.43.34.757	00.43.43.919
3106_SON_OF_GOD_00.43.44.019-00.43.47.315	00.43.44.019	00.43.47.315	00.43.44.019	00.43.47.315
3106_SON_OF_GOD_00.43.48.815-00.43.51.363	00.43.48.815	00.43.51.363	00.43.48.815	00.43.51.363
3106_SON_OF_GOD_00.44.01.165-00.44.07.960	00.44.01.165	00.44.07.960	00.44.01.165	00.44.07.960
3106_SON_OF_GOD_00.44.08.060-00.44.09.048	00.44.08.060	00.44.09.048	00.44.07.554	00.44.09.554
3106_SON_OF_GOD_00.44.17.055-00.44.21.081	00.44.17.055	00.44.21.081	00.44.17.055	00.44.21.081
3106_SON_OF_GOD_00.44.26.828-00.44.32.049	00.44.26.828	00.44.32.049	00.44.26.828	00.44.32.049
3106_SON_OF_GOD_00.44.39.905-00.44.42.907	00.44.39.905	00.44.42.907	00.44.39.905	00.44.42.907
3106_SON_OF_GOD_00.44.43.007-00.44.50.492	00.44.43.007	00.44.50.492	00.44.43.007	00.44.50.492
3106_SON_OF_GOD_00.44.50.592-00.44.58.506	00.44.50.592	00.44.58.506	00.44.50.592	00.44.58.506
3106_SON_OF_GOD_00.44.58.608-00.45.06.762	00.44.58.608	00.45.06.762	00.44.58.608	00.45.06.762
3106_SON_OF_GOD_00.45.06.862-00.45.11.150	00.45.06.862	00.45.11.150	00.45.06.862	00.45.11.150
3106_SON_OF_GOD_00.45.46.266-00.45.49.971	00.45.46.266	00.45.49.971	00.45.46.266	00.45.49.971
3106_SON_OF_GOD_00.45.56.741-00.46.01.291	00.45.56.741	00.46.01.291	00.45.56.741	00.46.01.291
3106_SON_OF_GOD_00.46.39.509-00.46.43.286	00.46.39.509	00.46.43.286	00.46.39.509	00.46.43.286
3106_SON_OF_GOD_00.46.43.386-00.46.45.951	00.46.43.386	00.46.45.951	00.46.43.386	00.46.45.951
3106_SON_OF_GOD_00.46.46.051-00.46.47.989	00.46.46.051	00.46.47.989	00.46.46.020	00.46.48.020
3106_SON_OF_GOD_00.46.48.807-00.46.51.880	00.46.48.807	00.46.51.880	00.46.48.807	00.46.51.880
3106_SON_OF_GOD_00.47.02.062-00.47.07.670	00.47.02.062	00.47.07.670	00.47.02.062	00.47.07.670
3106_SON_OF_GOD_00.47.07.694-00.47.10.643	00.47.07.694	00.47.10.643	00.47.07.694	00.47.10.643
3106_SON_OF_GOD_00.47.10.743-00.47.15.264	00.47.10.743	00.47.15.264	00.47.10.743	00.47.15.264
3106_SON_OF_GOD_00.47.15.364-00.47.18.971	00.47.15.364	00.47.18.971	00.47.15.364	00.47.18.971
3106_SON_OF_GOD_00.47.25.746-00.47.27.540	00.47.25.746	00.47.27.540	00.47.25.643	00.47.27.643
3106_SON_OF_GOD_00.47.27.640-00.47.31.255	00.47.27.640	00.47.31.255	00.47.27.640	00.47.31.255
3106_SON_OF_GOD_00.47.31.355-00.47.34.917	00.47.31.355	00.47.34.917	00.47.31.355	00.47.34.917
3106_SON_OF_GOD_00.47.46.442-00.47.56.177	00.47.46.442	00.47.56.177	00.47.46.442	00.47.56.177
3106_SON_OF_GOD_00.47.56.277-00.47.58.763	00.47.56.277	00.47.58.763	00.47.56.277	00.47.58.763
3106_SON_OF_GOD_00.47.58.863-00.48.01.267	00.47.58.863	00.48.01.267	00.47.58.863	00.48.01.267
3106_SON_OF_GOD_00.48.01.367-00.48.05.430	00.48.01.367	00.48.05.430	00.48.01.367	00.48.05.430
3106_SON_OF_GOD_00.50.22.791-00.50.25.988	00.50.22.791	00.50.25.988	00.50.22.791	00.50.25.988
3106_SON_OF_GOD_00.50.29.271-00.50.39.703	00.50.29.271	00.50.39.703	00.50.29.271	00.50.39.703
3106_SON_OF_GOD_00.50.39.803-00.50.42.212	00.50.39.803	00.50.42.212	00.50.39.803	00.50.42.212
3106_SON_OF_GOD_00.50.48.229-00.50.51.785	00.50.48.229	00.50.51.785	00.50.48.229	00.50.51.785
3106_SON_OF_GOD_00.51.09.798-00.51.13.759	00.51.09.798	00.51.13.759	00.51.09.798	00.51.13.759
3106_SON_OF_GOD_00.51.13.859-00.51.21.772	00.51.13.859	00.51.21.772	00.51.13.859	00.51.21.772
3106_SON_OF_GOD_00.51.23.840-00.51.29.872	00.51.23.840	00.51.29.872	00.51.23.840	00.51.29.872
3106_SON_OF_GOD_00.51.29.972-00.51.37.413	00.51.29.972	00.51.37.413	00.51.29.972	00.51.37.413
3106_SON_OF_GOD_00.51.43.297-00.51.48.190	00.51.43.297	00.51.48.190	00.51.43.297	00.51.48.190
3106_SON_OF_GOD_00.51.50.265-00.51.53.214	00.51.50.265	00.51.53.214	00.51.50.265	00.51.53.214
3106_SON_OF_GOD_00.51.53.943-00.52.03.257	00.51.53.943	00.52.03.257	00.51.53.943	00.52.03.257
3106_SON_OF_GOD_00.52.05.838-00.52.10.847	00.52.05.838	00.52.10.847	00.52.05.838	00.52.10.847
3106_SON_OF_GOD_00.52.10.947-00.52.12.306	00.52.10.947	00.52.12.306	00.52.10.627	00.52.12.627
3106_SON_OF_GOD_00.52.12.330-00.52.23.682	00.52.12.330	00.52.23.682	00.52.12.330	00.52.23.682
3106_SON_OF_GOD_00.52.23.782-00.52.29.285	00.52.23.782	00.52.29.285	00.52.23.782	00.52.29.285
3106_SON_OF_GOD_00.52.48.145-00.52.49.794	00.52.48.145	00.52.49.794	00.52.47.970	00.52.49.970
3106_SON_OF_GOD_00.53.22.096-00.53.23.499	00.53.22.096	00.53.23.499	00.53.21.798	00.53.23.798
3106_SON_OF_GOD_00.53.43.018-00.53.47.547	00.53.43.018	00.53.47.547	00.53.43.018	00.53.47.547
3106_SON_OF_GOD_00.54.06.189-00.54.11.307	00.54.06.189	00.54.11.307	00.54.06.189	00.54.11.307
3106_SON_OF_GOD_00.54.11.407-00.54.14.962	00.54.11.407	00.54.14.962	00.54.11.407	00.54.14.962
3106_SON_OF_GOD_00.54.15.573-00.54.19.230	00.54.15.573	00.54.19.230	00.54.15.573	00.54.19.230
3106_SON_OF_GOD_00.54.58.664-00.55.01.179	00.54.58.664	00.55.01.179	00.54.58.664	00.55.01.179
3106_SON_OF_GOD_00.55.01.279-00.55.05.949	00.55.01.279	00.55.05.949	00.55.01.279	00.55.05.949
3106_SON_OF_GOD_00.55.37.494-00.55.39.731	00.55.37.494	00.55.39.731	00.55.37.494	00.55.39.731
3106_SON_OF_GOD_00.55.41.289-00.55.45.841	00.55.41.289	00.55.45.841	00.55.41.289	00.55.45.841
3106_SON_OF_GOD_00.55.45.941-00.55.51.682	00.55.45.941	00.55.51.682	00.55.45.941	00.55.51.682
3106_SON_OF_GOD_00.55.54.775-00.55.58.392	00.55.54.775	00.55.58.392	00.55.54.775	00.55.58.392
3106_SON_OF_GOD_00.55.58.492-00.56.02.206	00.55.58.492	00.56.02.206	00.55.58.492	00.56.02.206
3106_SON_OF_GOD_00.56.02.306-00.56.12.431	00.56.02.306	00.56.12.431	00.56.02.306	00.56.12.431
3106_SON_OF_GOD_00.56.12.531-00.56.19.678	00.56.12.531	00.56.19.678	00.56.12.531	00.56.19.678
3106_SON_OF_GOD_00.56.19.778-00.56.21.688	00.56.19.778	00.56.21.688	00.56.19.733	00.56.21.733
3106_SON_OF_GOD_00.56.21.788-00.56.24.104	00.56.21.788	00.56.24.104	00.56.21.788	00.56.24.104
3106_SON_OF_GOD_00.56.24.404-00.56.29.105	00.56.24.404	00.56.29.105	00.56.24.404	00.56.29.105
3106_SON_OF_GOD_00.57.07.009-00.57.13.745	00.57.07.009	00.57.13.745	00.57.07.009	00.57.13.745
3106_SON_OF_GOD_00.57.21.216-00.57.24.966	00.57.21.216	00.57.24.966	00.57.21.216	00.57.24.966
3106_SON_OF_GOD_00.57.54.189-00.57.58.994	00.57.54.189	00.57.58.994	00.57.54.189	00.57.58.994
3106_SON_OF_GOD_00.57.59.370-00.58.04.380	00.57.59.370	00.58.04.380	00.57.59.370	00.58.04.380
3106_SON_OF_GOD_00.58.05.555-00.58.07.122	00.58.05.555	00.58.07.122	00.58.05.339	00.58.07.339
3106_SON_OF_GOD_00.58.53.817-00.58.56.624	00.58.53.817	00.58.56.624	00.58.53.817	00.58.56.624
3106_SON_OF_GOD_00.59.09.175-00.59.11.262	00.59.09.175	00.59.11.262	00.59.09.175	00.59.11.262
3106_SON_OF_GOD_00.59.13.032-00.59.16.352	00.59.13.032	00.59.16.352	00.59.13.032	00.59.16.352
3106_SON_OF_GOD_00.59.18.428-00.59.22.556	00.59.18.428	00.59.22.556	00.59.18.428	00.59.22.556
3106_SON_OF_GOD_00.59.22.580-00.59.24.890	00.59.22.580	00.59.24.890	00.59.22.580	00.59.24.890
3106_SON_OF_GOD_00.59.24.990-00.59.32.108	00.59.24.990	00.59.32.108	00.59.24.990	00.59.32.108
3106_SON_OF_GOD_00.59.39.279-00.59.44.512	00.59.39.279	00.59.44.512	00.59.39.279	00.59.44.512
3106_SON_OF_GOD_00.59.44.612-00.59.45.932	00.59.44.612	00.59.45.932	00.59.44.272	00.59.46.272
3106_SON_OF_GOD_00.59.46.032-00.59.49.215	00.59.46.032	00.59.49.215	00.59.46.032	00.59.49.215
3106_SON_OF_GOD_00.59.49.315-00.59.57.282	00.59.49.315	00.59.57.282	00.59.49.315	00.59.57.282
3106_SON_OF_GOD_00.59.57.382-01.00.00.402	00.59.57.382	01.00.00.402	00.59.57.382	01.00.00.402
3106_SON_OF_GOD_01.00.05.583-01.00.21.278	01.00.05.583	01.00.21.278	01.00.05.583	01.00.21.278
3106_SON_OF_GOD_01.00.21.378-01.00.29.082	01.00.21.378	01.00.29.082	01.00.21.378	01.00.29.082
3106_SON_OF_GOD_01.00.48.673-01.00.57.130	01.00.48.673	01.00.57.130	01.00.48.673	01.00.57.130
3106_SON_OF_GOD_01.00.57.230-01.01.00.348	01.00.57.230	01.01.00.348	01.00.57.230	01.01.00.348
3106_SON_OF_GOD_01.01.00.448-01.01.02.544	01.01.00.448	01.01.02.544	01.01.00.448	01.01.02.544
3106_SON_OF_GOD_01.01.02.644-01.01.07.925	01.01.02.644	01.01.07.925	01.01.02.644	01.01.07.925
3106_SON_OF_GOD_01.01.21.845-01.01.23.402	01.01.21.845	01.01.23.402	01.01.21.624	01.01.23.624
3106_SON_OF_GOD_01.01.27.510-01.01.30.519	01.01.27.510	01.01.30.519	01.01.27.510	01.01.30.519
3106_SON_OF_GOD_01.01.30.619-01.01.34.370	01.01.30.619	01.01.34.370	01.01.30.619	01.01.34.370
3106_SON_OF_GOD_01.01.38.597-01.01.43.595	01.01.38.597	01.01.43.595	01.01.38.597	01.01.43.595
3106_SON_OF_GOD_01.02.04.568-01.02.05.842	01.02.04.568	01.02.05.842	01.02.04.205	01.02.06.205
3106_SON_OF_GOD_01.02.25.352-01.02.26.736	01.02.25.352	01.02.26.736	01.02.25.044	01.02.27.044
3106_SON_OF_GOD_01.02.26.836-01.02.31.223	01.02.26.836	01.02.31.223	01.02.26.836	01.02.31.223
3106_SON_OF_GOD_01.02.31.349-01.02.35.878	01.02.31.349	01.02.35.878	01.02.31.349	01.02.35.878
3106_SON_OF_GOD_01.02.35.902-01.02.43.227	01.02.35.902	01.02.43.227	01.02.35.902	01.02.43.227
3106_SON_OF_GOD_01.02.43.327-01.02.45.376	01.02.43.327	01.02.45.376	01.02.43.327	01.02.45.376
3106_SON_OF_GOD_01.02.45.476-01.02.50.024	01.02.45.476	01.02.50.024	01.02.45.476	01.02.50.024
3106_SON_OF_GOD_01.02.50.124-01.02.56.057	01.02.50.124	01.02.56.057	01.02.50.124	01.02.56.057
3106_SON_OF_GOD_01.02.56.157-01.02.58.083	01.02.56.157	01.02.58.083	01.02.56.120	01.02.58.120
3106_SON_OF_GOD_01.02.58.183-01.03.01.164	01.02.58.183	01.03.01.164	01.02.58.183	01.03.01.164
3106_SON_OF_GOD_01.03.03.155-01.03.08.635	01.03.03.155	01.03.08.635	01.03.03.155	01.03.08.635
3106_SON_OF_GOD_01.03.08.735-01.03.13.165	01.03.08.735	01.03.13.165	01.03.08.735	01.03.13.165
3106_SON_OF_GOD_01.03.13.265-01.03.15.591	01.03.13.265	01.03.15.591	01.03.13.265	01.03.15.591
3106_SON_OF_GOD_01.03.22.868-01.03.29.395	01.03.22.868	01.03.29.395	01.03.22.868	01.03.29.395
3106_SON_OF_GOD_01.03.29.495-01.03.34.905	01.03.29.495	01.03.34.905	01.03.29.495	01.03.34.905
3106_SON_OF_GOD_01.03.35.005-01.03.39.375	01.03.35.005	01.03.39.375	01.03.35.005	01.03.39.375
3106_SON_OF_GOD_01.03.39.475-01.03.45.524	01.03.39.475	01.03.45.524	01.03.39.475	01.03.45.524
3106_SON_OF_GOD_01.03.45.624-01.03.53.100	01.03.45.624	01.03.53.100	01.03.45.624	01.03.53.100
3106_SON_OF_GOD_01.03.53.200-01.03.58.820	01.03.53.200	01.03.58.820	01.03.53.200	01.03.58.820
3106_SON_OF_GOD_01.03.58.920-01.04.01.508	01.03.58.920	01.04.01.508	01.03.58.920	01.04.01.508
3106_SON_OF_GOD_01.04.08.858-01.04.11.398	01.04.08.858	01.04.11.398	01.04.08.858	01.04.11.398
3106_SON_OF_GOD_01.04.15.361-01.04.17.788	01.04.15.361	01.04.17.788	01.04.15.361	01.04.17.788
3106_SON_OF_GOD_01.04.51.575-01.04.55.431	01.04.51.575	01.04.55.431	01.04.51.575	01.04.55.431
3106_SON_OF_GOD_01.05.00.981-01.05.09.756	01.05.00.981	01.05.09.756	01.05.00.981	01.05.09.756
3106_SON_OF_GOD_01.05.57.016-01.06.04.825	01.05.57.016	01.06.04.825	01.05.57.016	01.06.04.825
3106_SON_OF_GOD_01.06.04.925-01.06.08.048	01.06.04.925	01.06.08.048	01.06.04.925	01.06.08.048
3106_SON_OF_GOD_01.06.08.348-01.06.10.200	01.06.08.348	01.06.10.200	01.06.08.274	01.06.10.274
3106_SON_OF_GOD_01.06.12.374-01.06.15.085	01.06.12.374	01.06.15.085	01.06.12.374	01.06.15.085
3106_SON_OF_GOD_01.06.35.558-01.06.37.876	01.06.35.558	01.06.37.876	01.06.35.558	01.06.37.876
3106_SON_OF_GOD_01.06.56.423-01.07.00.187	01.06.56.423	01.07.00.187	01.06.56.423	01.07.00.187
3106_SON_OF_GOD_01.07.00.287-01.07.07.952	01.07.00.287	01.07.07.952	01.07.00.287	01.07.07.952
3106_SON_OF_GOD_01.07.08.052-01.07.16.812	01.07.08.052	01.07.16.812	01.07.08.052	01.07.16.812
3106_SON_OF_GOD_01.07.23.012-01.07.28.944	01.07.23.012	01.07.28.944	01.07.23.012	01.07.28.944
3106_SON_OF_GOD_01.07.29.044-01.07.32.108	01.07.29.044	01.07.32.108	01.07.29.044	01.07.32.108
3106_SON_OF_GOD_01.07.48.289-01.07.51.245	01.07.48.289	01.07.51.245	01.07.48.289	01.07.51.245
3106_SON_OF_GOD_01.07.51.345-01.07.57.801	01.07.51.345	01.07.57.801	01.07.51.345	01.07.57.801
3106_SON_OF_GOD_01.07.57.901-01.08.01.427	01.07.57.901	01.08.01.427	01.07.57.901	01.08.01.427
3106_SON_OF_GOD_01.08.01.527-01.08.06.847	01.08.01.527	01.08.06.847	01.08.01.527	01.08.06.847
3106_SON_OF_GOD_01.08.14.691-01.08.17.162	01.08.14.691	01.08.17.162	01.08.14.691	01.08.17.162
3106_SON_OF_GOD_01.08.28.402-01.08.36.905	01.08.28.402	01.08.36.905	01.08.28.402	01.08.36.905
3106_SON_OF_GOD_01.08.51.851-01.08.54.600	01.08.51.851	01.08.54.600	01.08.51.851	01.08.54.600
3106_SON_OF_GOD_01.08.59.397-01.09.04.207	01.08.59.397	01.09.04.207	01.08.59.397	01.09.04.207
3106_SON_OF_GOD_01.09.05.488-01.09.07.299	01.09.05.488	01.09.07.299	01.09.05.394	01.09.07.394
3106_SON_OF_GOD_01.09.07.399-01.09.10.885	01.09.07.399	01.09.10.885	01.09.07.399	01.09.10.885
3106_SON_OF_GOD_01.09.10.985-01.09.17.270	01.09.10.985	01.09.17.270	01.09.10.985	01.09.17.270
3106_SON_OF_GOD_01.09.17.370-01.09.26.360	01.09.17.370	01.09.26.360	01.09.17.370	01.09.26.360
3106_SON_OF_GOD_01.09.26.460-01.09.29.692	01.09.26.460	01.09.29.692	01.09.26.460	01.09.29.692
3106_SON_OF_GOD_01.09.35.496-01.09.37.310	01.09.35.496	01.09.37.310	01.09.35.403	01.09.37.403
3106_SON_OF_GOD_01.09.40.359-01.09.41.792	01.09.40.359	01.09.41.792	01.09.40.076	01.09.42.076
3106_SON_OF_GOD_01.09.41.892-01.09.45.852	01.09.41.892	01.09.45.852	01.09.41.892	01.09.45.852
3106_SON_OF_GOD_01.09.45.952-01.09.51.562	01.09.45.952	01.09.51.562	01.09.45.952	01.09.51.562
